punto_atencion_id;departamento;ciudad;direccion
12278;SUCRE;SAN ONOFRE;7614
12279;SUCRE;SAN ONOFRE;VEREDA
12280;SUCRE;SAN ONOFRE;CR26 CLL12 4
12281;SUCRE;SAN ONOFRE;CRA 23 CLL 17 2
12282;SUCRE;SAN ONOFRE;CLL 12 CRA 20
12283;SUCRE;SAN ONOFRE;CRA 15 24 50
12284;SUCRE;SAN PEDRO - SUCRE;CRA 9 21 62 LOCAL 1
12285;SUCRE;SAN PEDRO - SUCRE;CRA 9 18 35
12286;SUCRE;SAN PEDRO - SUCRE;CORREGIMIENTO CANUTAL
12287;SUCRE;SAN PEDRO - SUCRE;BARRIO KENEDY
12288;SUCRE;SAN PEDRO - SUCRE;VEREDA PERENDENGUE
12289;SUCRE;SAN PEDRO - SUCRE;VEREDA CANUTALITO
12290;SUCRE;SAN PEDRO - SUCRE;VEREDA SAN MATEO
12291;SUCRE;SAN PEDRO - SUCRE;VEREDA BAJO DE LA ALEGRÍA
12292;SUCRE;SAN PEDRO - SUCRE;CALLE 15 N 9  30
12293;SUCRE;SAN PEDRO - SUCRE;CRA 7 2B 38
12294;SUCRE;SAN PEDRO - SUCRE;CLL 13 12 07
12295;SUCRE;SAN PEDRO - SUCRE;CALLE 31 NRO 47 30
12296;SUCRE;SAN PEDRO - SUCRE;CARRERA 9  21 C 25 P PRIMERO DE 
12297;SUCRE;SAN PEDRO - SUCRE;TRA 21 4B 69
12298;SUCRE;SAN PEDRO - SUCRE;CRA 13 CL 9 93 LA CONCEPCION SAN 
12299;SUCRE;SAN PEDRO - SUCRE;CRA 9  15 29
12300;SUCRE;SAN PEDRO - SUCRE;CRA 12 7 51
12301;SUCRE;SAN PEDRO - SUCRE;CRA 9 21 62 LOCAL 1
12302;SUCRE;SAN PEDRO - SUCRE;TR 22 3 23 EL ROSAL
12303;SUCRE;SAN PEDRO - SUCRE;CRA 13 NO 20 45
12304;SUCRE;SAN PEDRO - SUCRE;CRA 9 CLL 12 60 CENTRO SAN PEDRO
12305;SUCRE;SAN PEDRO - SUCRE;CL 1 CRA 1 207
12306;SUCRE;SAN PEDRO - SUCRE;KRA 7 NO 23 64
12307;SUCRE;SAN PEDRO - SUCRE;CL 11 KRA 7 34
12308;SUCRE;SAN LUIS DE SINCÉ;CORREGIMIENTO DE GRANADA
12309;SUCRE;SAN LUIS DE SINCÉ;CALLE 9A NO 6 38
12310;SUCRE;SAN LUIS DE SINCÉ;CL 10 CRA 12 SINCE
12311;SUCRE;SAN LUIS DE SINCÉ;ETICOS SERRANO SINCELEJO COROZAL 
12312;SUCRE;SAN LUIS DE SINCÉ;CALLE 3A N 10  20
12313;SUCRE;SAN LUIS DE SINCÉ;CARRERA 12 N 15  15
12314;SUCRE;SAN LUIS DE SINCÉ;DIAGONAL 15 14  44
12315;SUCRE;SAN LUIS DE SINCÉ;CRA3 CL 2 54
12316;SUCRE;SAN LUIS DE SINCÉ;CL 14 B CRA 8 72
12317;SUCRE;SAN LUIS DE SINCÉ;CL 8 CRA 8 57
12318;SUCRE;SAN LUIS DE SINCÉ;CL 15 C CRA 15 17
12319;SUCRE;SAN LUIS DE SINCÉ;CALLE 8 CARA 3 5 
12320;SUCRE;SAN LUIS DE SINCÉ;CARRERA 12A N 13  2
12321;SUCRE;SAN LUIS DE SINCÉ;CALLE 5 CRA7 6 GRANADAS
12322;SUCRE;SAN LUIS DE SINCÉ;CRA11  CL 9 60 APT2 SINCE SUCRE 
12323;SUCRE;SAN LUIS DE SINCÉ;CRA18 CALLE 11 20 CEMENTERIO 
12324;SUCRE;SAN LUIS DE SINCÉ;KR5 CLL 8 68
12325;SUCRE;SAN LUIS DE SINCÉ;CRA 14 12 A 25
12326;SUCRE;SAN LUIS DE SINCÉ;CR 14 5B 135
12327;SUCRE;SAN LUIS DE SINCÉ;KRA 5 CL 6 25 APTO 1
12328;SUCRE;SAN LUIS DE SINCÉ;CL 4 2B 78
12329;SUCRE;SAN LUIS DE SINCÉ;CLL 11 15  170 APTO 01
12330;SUCRE;SUCRE;CRA 2 NO 14 21
12331;SUCRE;SUCRE;KR 2 N 11 36 SULIA
12332;SUCRE;SUCRE;CRA 6 NRO 2 29 BARRIO SANTANDER
12333;SUCRE;SUCRE;CL 10 NRO 2 9 CENTRO
12334;SUCRE;SUCRE;CL 10 NRO 12 66 BARRIO JUNIN
12335;SUCRE;SUCRE;CL 9 NRO 1 40 CENTRO
12336;SUCRE;SUCRE;CORREGIMIENTO DE CÓRDOBA PLAZA 
12337;SUCRE;SUCRE;MZ 6 LT1 1
12338;SUCRE;SUCRE;CL 2 1 60
12339;SUCRE;SUCRE;CL 3 CRA 2 155
12340;SUCRE;SUCRE;CRA 8 CL7 15
12341;SUCRE;SUCRE;CL 2 SUR 6A 19
12342;SUCRE;SUCRE;CALLLE 1 CRA 1 470
12343;SUCRE;SUCRE;CALLE 2 CRA1 255 TRAVESIA SUCRE
12344;SUCRE;SUCRE;CALLE2 CRA 2 70 NARINO SUCRE
12345;SUCRE;SUCRE;KR 2 N 11 36 SULIA
12346;SUCRE;SUCRE;CL 7 CR 2 5
12347;SUCRE;SUCRE;CR 6A 5SUR 33
12348;SUCRE;SUCRE;CARRERA 2 NO 14 21
12349;SUCRE;SUCRE;CL9 2 -74 CENTRO
12350;SUCRE;SUCRE;CALLE 22A 15 CENTRO
12351;SUCRE;SUCRE;CR 7 6 4
12352;SUCRE;SANTIAGO DE TOLÚ;CALLE 11 NO 56 60
12353;SUCRE;SANTIAGO DE TOLÚ;CRA 17 NO 22 50
12354;SUCRE;SANTIAGO DE TOLÚ;CRA 15 13
12355;SUCRE;SANTIAGO DE TOLÚ;CALLE 16 10 58
12356;SUCRE;SANTIAGO DE TOLÚ;CALLE 4 22 274 PALO BLANCO
12357;SUCRE;SANTIAGO DE TOLÚ;CENTRO
12358;SUCRE;SANTIAGO DE TOLÚ;CALLE 17 CRA 4 4 53
12359;SUCRE;SANTIAGO DE TOLÚ;CALLE TOLU
12360;SUCRE;SANTIAGO DE TOLÚ;CALLE 15 2 88
12361;SUCRE;SANTIAGO DE TOLÚ;CARRERA 8 NO 5B 11 LOCAL 2 URB 
12362;SUCRE;SANTIAGO DE TOLÚ;CARRERA 9 11 27 BARRIO CALLE 
12363;SUCRE;SANTIAGO DE TOLÚ;CARRERA 11 8 34 LOCAL 1 CONTIGUO 
12364;SUCRE;SANTIAGO DE TOLÚ;CALLE 23 CARRERA 4
12365;SUCRE;SANTIAGO DE TOLÚ;CORREGIMIENTO PUERTO VIEJO CALLE 
12366;SUCRE;SANTIAGO DE TOLÚ;CALLE 27 2 51 SAMORA
12367;SUCRE;SANTIAGO DE TOLÚ;CLL 17 NRO 4 53
12368;SUCRE;SANTIAGO DE TOLÚ;CALLE 10 2 02 BARRIO CALLE NUEVA 
12369;SUCRE;SANTIAGO DE TOLÚ;CRA 7A 4 10 BR LUIS CARLOS GALAN
12370;SUCRE;SANTIAGO DE TOLÚ;CRA 4 CL 24 28
12371;SUCRE;SANTIAGO DE TOLÚ;CRA 62 45 B
12372;SUCRE;SANTIAGO DE TOLÚ;CRA 2DA NUMERO 18 11
12373;SUCRE;SANTIAGO DE TOLÚ;CL 17 1 82 P1 LOC 03
12374;SUCRE;SANTIAGO DE TOLÚ;CALLE 16 A NO10C 25
12375;SUCRE;SANTIAGO DE TOLÚ;CALLE 15 7 68 P2 APTO3 CALLE NUEVA
12376;SUCRE;SANTIAGO DE TOLÚ;CRA 6 18 27
12377;SUCRE;SANTIAGO DE TOLÚ;CL 16A 10 62
12378;SUCRE;SANTIAGO DE TOLÚ;CRA 5 CL 18 22
12379;SUCRE;SANTIAGO DE TOLÚ;CLL 31B CR 18 75
12380;SUCRE;SANTIAGO DE TOLÚ;CLL 9 CR 9 4
12381;SUCRE;SANTIAGO DE TOLÚ;CLL 19A 6 34
12382;SUCRE;SANTIAGO DE TOLÚ;CR 9 16A 66
12383;SUCRE;SANTIAGO DE TOLÚ;CLL 27 KRA 6A 6
12384;SUCRE;SANTIAGO DE TOLÚ;CRA 4 18 90
12385;SUCRE;SANTIAGO DE TOLÚ;CRA 2  27 15
12386;SUCRE;SANTIAGO DE TOLÚ;PITA ABAJO
12387;SUCRE;SANTIAGO DE TOLÚ;MZNA 3 L4 810 75
12388;SUCRE;SANTIAGO DE TOLÚ;CRA 8 5TA 38
12389;SUCRE;SANTIAGO DE TOLÚ;CRA 19 NO 2 64
12390;SUCRE;SANTIAGO DE TOLÚ;CRA 3 CL 23 24
12391;SUCRE;SANTIAGO DE TOLÚ;CLL 26 CRA 3A 37
12392;SUCRE;SANTIAGO DE TOLÚ;CRA 2 NO 1 75
12393;SUCRE;SANTIAGO DE TOLÚ;CRA 2 NO 1 75
12394;SUCRE;SANTIAGO DE TOLÚ;CLL 2 1 - 185
12395;SUCRE;SANTIAGO DE TOLÚ;MZNA 1 3 LOT 9
12396;SUCRE;SANTIAGO DE TOLÚ;CRA 2 CL 2 890
12397;SUCRE;SANTIAGO DE TOLÚ;CRA 2 CL 2-890
12398;SUCRE;SANTIAGO DE TOLÚ;CALLE 15 ·2 88
12399;SUCRE;SANTIAGO DE TOLÚ;CRA 3 CLL 19 92
12400;SUCRE;SANTIAGO DE TOLÚ;CARRERA 3 NO 17 59 BARRIO CENTRO
12401;SUCRE;SANTIAGO DE TOLÚ;CALLE 5 NO 8  40 TOLU
12402;SUCRE;SANTIAGO DE TOLÚ;CRA 7 CALLE 9  9 07
12403;SUCRE;SANTIAGO DE TOLÚ;CALLE 2  2 51  NUEVA ERA
12404;SUCRE;SANTIAGO DE TOLÚ;CALLE 1 CRA 1 21 MOLONGA
12405;SUCRE;SANTIAGO DE TOLÚ;MANZANA 2 ETAPA 2 VILLA NAZARETH
12406;SUCRE;SANTIAGO DE TOLÚ;CALLE 16 2 65
12407;SUCRE;SANTIAGO DE TOLÚ;CRA 3 19 46
12408;SUCRE;SANTIAGO DE TOLÚ;CALLE 15 2 60
12409;SUCRE;SANTIAGO DE TOLÚ;CLL 11 NO 3 36
12410;SUCRE;TOLÚ VIEJO;TRANSVERSAL 4 N 2 47 CALLE EL POZO
12411;SUCRE;TOLÚ VIEJO;CALLE 31 # 3A - 5 VARSOVIA
12412;SUCRE;TOLÚ VIEJO;MACAJAN
12413;SUCRE;TOLÚ VIEJO;CARRERA 3 4 24
12414;SUCRE;TOLÚ VIEJO;CLL 1 CRA 3 8
12415;SUCRE;TOLÚ VIEJO;DIAGONAL 2 7 LOCAL 1
12416;SUCRE;TOLÚ VIEJO;CALLE 4 CRA 3 58
12417;SUCRE;TOLÚ VIEJO;DG 24 12 ENTRE 1 PISO 1 CASA 1
12418;SUCRE;TOLÚ VIEJO;CRA 7 CLL 5 6 LA TRONCAL
12419;SUCRE;TOLÚ VIEJO;CALLE 3 1 44
12420;SUCRE;TOLÚ VIEJO;TRANS 4 10 147 VIA SAN ONOFRE
12421;SUCRE;TOLÚ VIEJO;CRA 5 2A 10
12422;SUCRE;TOLÚ VIEJO;TRANS 4 7 116
12423;SUCRE;TOLÚ VIEJO;CALLE 2 NO 2 78 EL FLORAL RURAL
12424;SUCRE;TOLÚ VIEJO;CARRERA 3 NO 4A 29
12425;SUCRE;TOLÚ VIEJO;CARRERA 2 1 96
12426;SUCRE;TOLÚ VIEJO;CARRERA 2 3 38 CORREGIMIENTO LA 
12427;SUCRE;TOLÚ VIEJO;TRANSVERSAL 4 2 18
12428;SUCRE;TOLÚ VIEJO;CALLE 8A CRA 6A 07 BARRIO EL 
12429;SUCRE;TOLÚ VIEJO;CRA 2 5 29 CORREGIMIENTO PALMIRA
12430;SUCRE;TOLÚ VIEJO;CRA 62 45 B
12431;SUCRE;TOLÚ VIEJO;CL 4 CRA 4 36
12432;SUCRE;TOLÚ VIEJO;CL 3 2 120
12433;SUCRE;TOLÚ VIEJO;CRA 5 CL 2 50
12434;SUCRE;TOLÚ VIEJO;CL 3 5 15
12435;SUCRE;TOLÚ VIEJO;CL 2 CRA 1 96
12436;SUCRE;TOLÚ VIEJO; CLL 2 CRA 2 20 CENTRAL
12437;SUCRE;TOLÚ VIEJO;CALL 1 CRA 4 167 LAS GAVIOTAS
12438;SUCRE;TOLÚ VIEJO;CRA 7 CL 5 19
12439;SUCRE;TOLÚ VIEJO;CLL 1 CRA 1
12440;SUCRE;TOLÚ VIEJO;CRA 5 CL 6 13 VIDA TRANQUILA
12441;SUCRE;TOLÚ VIEJO;CL3  NRO 5 15 LOS ALTOS
12442;SUCRE;TOLÚ VIEJO;CRA 2 NO 3 99
12443;SUCRE;TOLÚ VIEJO;CLL 2 CRA 2 16
12444;SUCRE;TOLÚ VIEJO;CRA 2 NO 2A 47 CALLE NUEVA
12445;SUCRE;TOLÚ VIEJO;CRA 5 A2C  28
12446;SUCRE;TOLÚ VIEJO;CRA 4A CLL 34 6
12447;SUCRE;TOLÚ VIEJO;CLL 3 CRA 4  45
12448;SUCRE;TOLÚ VIEJO;CALLE 2B 1B 30
12449;SUCRE;TOLÚ VIEJO;CRA 5A 41
12450;VALLE DEL CAUCA;CALI;CL 13 22 A 24
12451;VALLE DEL CAUCA;CALI;CALLE 5 NO 46 83 LOC 228
12452;VALLE DEL CAUCA;CALI;CL 30N NO 2AE 29 LOCAL 117
12453;VALLE DEL CAUCA;CALI;CALLE 63 NO 7 T16
12454;VALLE DEL CAUCA;CALI;CL 51 N14 12
12455;VALLE DEL CAUCA;CALI;CRA 4 NO 18 60
12456;VALLE DEL CAUCA;CALI;TRAV 103 79 10
12457;VALLE DEL CAUCA;CALI;CRA 28 81 18
12458;VALLE DEL CAUCA;CALI;CR 16 30A 44
12459;VALLE DEL CAUCA;CALI;DG 26I3 # 73-02
12460;VALLE DEL CAUCA;CALI;CALLE 72 NO 2B1 06
12461;VALLE DEL CAUCA;CALI;CALLE 4 N 96 101
12462;VALLE DEL CAUCA;CALI;CL 23 N24 06
12463;VALLE DEL CAUCA;CALI;CLL 29 NO 67B 06
12464;VALLE DEL CAUCA;CALI;CALLE 72U N 26H1  21
12465;VALLE DEL CAUCA;CALI;CALLE 8 13123 L129
12466;VALLE DEL CAUCA;CALI;CALLE 32 33C 04
12467;VALLE DEL CAUCA;CALI;CALLE 29 31A 33
12468;VALLE DEL CAUCA;CALI;DG 30 34C 04
12469;VALLE DEL CAUCA;CALI;CAR 18 A NRO 13B 49
12470;VALLE DEL CAUCA;CALI;CR 1C 61B 02
12471;VALLE DEL CAUCA;CALI;KR 4N 82 28
12472;VALLE DEL CAUCA;CALI; CRA 51 N 17 04
12473;VALLE DEL CAUCA;CALI;CL 123 N 26 I 13
12474;VALLE DEL CAUCA;CALI;CL 13 42 BIS 27
12475;VALLE DEL CAUCA;CALI;CRA 100 5 169
12476;VALLE DEL CAUCA;CALI;CLL 9 48 81 ISLA 213
12477;VALLE DEL CAUCA;CALI;CLL 76 NRO 7P 04
12478;VALLE DEL CAUCA;CALI;CARRERA 4N NO 72 F 25
12479;VALLE DEL CAUCA;CALI;CARRERA 1 CALLE 70  LA 14 CALIMA
12480;VALLE DEL CAUCA;CALI;CALLE 10 NO 56 05
12481;VALLE DEL CAUCA;CALI;CRA 4 N71A06
12482;VALLE DEL CAUCA;CALI;CORREGIMIENTO LA LEONERA FINCA 
12483;VALLE DEL CAUCA;CALI;CL 14 N 54 40
12484;VALLE DEL CAUCA;CALI;CL 34 NO11C 56
12485;VALLE DEL CAUCA;CALI;CL 5 69 42
12486;VALLE DEL CAUCA;CALI;CLL 2B OESTE  93  30
12487;VALLE DEL CAUCA;CALI;CR 5N 43N 32
12488;VALLE DEL CAUCA;CALI;CRA 98 N16 200
12489;VALLE DEL CAUCA;CALI;CR 47B 48 108 LOCAL 4
12490;VALLE DEL CAUCA;CALI;CL 40 43B 04
12491;VALLE DEL CAUCA;CALI;CL 36 35 56
12492;VALLE DEL CAUCA;CALI;CRA 32 35E 45
12493;VALLE DEL CAUCA;CALI;CRA 39 37 38
12494;VALLE DEL CAUCA;CALI;AV 15 OESTE NO 9 115 
12495;VALLE DEL CAUCA;CALI;CRA 44 N 6A04
12496;VALLE DEL CAUCA;CALI;CL 48 # 83 05 
12497;VALLE DEL CAUCA;CALI;CR 5N  N  42AN 31
12498;VALLE DEL CAUCA;CALI;CL 47  N 1D 105
12499;VALLE DEL CAUCA;CALI;CL 70  N 5N 105
12500;VALLE DEL CAUCA;CALI;CR 5 N  NO 38 10
12501;VALLE DEL CAUCA;CALI;CRA 29 NRO 40 32
12502;VALLE DEL CAUCA;CALI;CLL 13 N 47 17
12503;VALLE DEL CAUCA;CALI;CLL 76 NO 26G 03
12504;VALLE DEL CAUCA;CALI;CRA 39 N 2A 16
12505;VALLE DEL CAUCA;CALI;AV6 OESTE  NO 24 09
12506;VALLE DEL CAUCA;CALI;CARRERA 10 NO 38 14
12507;VALLE DEL CAUCA;CALI;TV 29 17 BIS 55
12508;VALLE DEL CAUCA;CALI;DG 26I 73 03
12509;VALLE DEL CAUCA;CALI;TRAV 25 32 04
12510;VALLE DEL CAUCA;CALI;CLL 13 N 4 17
12511;VALLE DEL CAUCA;CALI;CRA 23A  11A 45
12512;VALLE DEL CAUCA;CALI;CALLE 34 B 29B 39
12513;VALLE DEL CAUCA;CALI; CRA 1  66 49
12514;VALLE DEL CAUCA;CALI;CLL 45 N 4E 30
12515;VALLE DEL CAUCA;CALI;CL 11 N8 57
12516;VALLE DEL CAUCA;CALI;KRA 5N N 44 20
12517;VALLE DEL CAUCA;CALI;CL 46B  #  2N 09
12518;VALLE DEL CAUCA;CALI;CL 23 N 9 68
12519;VALLE DEL CAUCA;CALI;CR 66 NRO 5 37 
12520;VALLE DEL CAUCA;CALI;CRA 26D  79 53
12521;VALLE DEL CAUCA;CALI;CLL 54  1C 02
12522;VALLE DEL CAUCA;CALI;CRA 3 N 54 98
12523;VALLE DEL CAUCA;CALI;CL 50A N 32A 07
12524;VALLE DEL CAUCA;CALI;DG 70A 25A 14
12525;VALLE DEL CAUCA;CALI;CR 28 N 72G 81
12526;VALLE DEL CAUCA;CALI;KRA 43 37 06
12527;VALLE DEL CAUCA;CALI;CLL 44 N 2A 44
12528;VALLE DEL CAUCA;CALI;CRA  3 NO 11 22
12529;VALLE DEL CAUCA;CALI;CR 94A NO 42 139
12530;VALLE DEL CAUCA;CALI;CL 48 NO 85 02
12531;VALLE DEL CAUCA;CALI;CRA 44 N 9A 56
12532;VALLE DEL CAUCA;CALI;CR 28B N 72 04
12533;VALLE DEL CAUCA;CALI; CR 29D N 44 05
12534;VALLE DEL CAUCA;CALI;CR 26H2 N DG7 1B1 26
12535;VALLE DEL CAUCA;CALI; CL 13 E  55 53
12536;VALLE DEL CAUCA;CALI;CR 26F2 NO 82  138
12537;VALLE DEL CAUCA;CALI;CL 84C NO 20A  109
12538;VALLE DEL CAUCA;CALI;CL 84  NO  26B  18
12539;VALLE DEL CAUCA;CALI;CRA 27 NRO 105 144
12540;VALLE DEL CAUCA;CALI;AV 1 OESTE 1 109
12541;VALLE DEL CAUCA;CALI;CRA 29 N 7 07
12542;VALLE DEL CAUCA;CALI;CL 8 NRO 10 22
12543;VALLE DEL CAUCA;CALI;CL 21 N10A 06
12544;VALLE DEL CAUCA;CALI;CL 21 NO 13 A 29
12545;VALLE DEL CAUCA;CALI;CL 70 NO 1A1  121
12546;VALLE DEL CAUCA;CALI;CL 9 NO 6  48
12547;VALLE DEL CAUCA;CALI;CL 72T NO 28C 07
12548;VALLE DEL CAUCA;CALI;CR 39 NO 72Q 65
12549;VALLE DEL CAUCA;CALI;CRA 42 N1A62
12550;VALLE DEL CAUCA;CALI;CRA 12 D BIS N 62 31
12551;VALLE DEL CAUCA;CALI;DIAG 71C 26I 18
12552;VALLE DEL CAUCA;CALI;CL 31A N 29 11
12553;VALLE DEL CAUCA;CALI;CALLE  30A 16 99
12554;VALLE DEL CAUCA;CALI;CARRERA 31 10A 90
12555;VALLE DEL CAUCA;CALI;CR 26I   72 C 04
12556;VALLE DEL CAUCA;CALI;CLL 11 OESTE N 47 13
12557;VALLE DEL CAUCA;CALI;CR 39 29 05
12558;VALLE DEL CAUCA;CALI;CRA 15 56 04
12559;VALLE DEL CAUCA;CALI;CL 32   32 A 35
12560;VALLE DEL CAUCA;CALI;CL 5 N  13 30
12561;VALLE DEL CAUCA;CALI;CRA 8 N 9 16
12562;VALLE DEL CAUCA;CALI;CL 82 2 BN 70
12563;VALLE DEL CAUCA;CALI;CLL 16 N 5 9
12564;VALLE DEL CAUCA;CALI;CLL 2A N76C21
12565;VALLE DEL CAUCA;CALI;CLL 56 N 32 A 03
12566;VALLE DEL CAUCA;CALI;CRA 3 N 11 23
12567;VALLE DEL CAUCA;CALI;CRA 3 N 11 23
12568;VALLE DEL CAUCA;CALI;CRA 31 NO 45 77
12569;VALLE DEL CAUCA;CALI;CLL 13 N 4 17
12570;VALLE DEL CAUCA;CALI;CLL  14 NO 5 80
12571;VALLE DEL CAUCA;CALI;CRA 2B NRO 75 73
12572;VALLE DEL CAUCA;CALI;CR 67 NO 40 06
12573;VALLE DEL CAUCA;CALI;CRA 27 NRO 49 63
12574;VALLE DEL CAUCA;CALI;CL 52 NO 3 29
12575;VALLE DEL CAUCA;CALI;CRA 100 NO 5 169
12576;VALLE DEL CAUCA;CALI;CALL 33A N 11H 47
12577;VALLE DEL CAUCA;CALI;CLL 78  28 D2  03
12578;VALLE DEL CAUCA;CALI;CRA 43A N56C04
12579;VALLE DEL CAUCA;CALI;CLL 77 NO 4 N 94
12580;VALLE DEL CAUCA;CALI;CRA 42 N53 71
12581;VALLE DEL CAUCA;CALI;CRA 28J NO 79 04
12582;VALLE DEL CAUCA;CALI;DIAG 26G8 NO 73 04
12583;VALLE DEL CAUCA;CALI;CL 72A NO 7B BIS 38
12584;VALLE DEL CAUCA;CALI;CL 72A  7B BIS 38
12585;VALLE DEL CAUCA;CALI;CRA 1D 71A 100
12586;VALLE DEL CAUCA;CALI;CR 28B NO 72U 06
12587;VALLE DEL CAUCA;CALI;CRA 15 N 52 07
12588;VALLE DEL CAUCA;CALI;CRA 41B 49 03
12589;VALLE DEL CAUCA;CALI;CRA 7C NO 70 03
12590;VALLE DEL CAUCA;CALI;CALLE 27 NO 43 12
12591;VALLE DEL CAUCA;CALI;CL 51 N 40A 03
12592;VALLE DEL CAUCA;CALI;CRA 32 NO 25 39
12593;VALLE DEL CAUCA;CALI;CRA 29 N 26B14
12594;VALLE DEL CAUCA;CALI;CLL 13 N 13 03
12595;VALLE DEL CAUCA;CALI;CRA 9 NO 13 30
12596;VALLE DEL CAUCA;CALI;CLL 27 NO 30 14
12597;VALLE DEL CAUCA;CALI;CRA 32 NO 27 18
12598;VALLE DEL CAUCA;CALI;CLL 36N30 29
12599;VALLE DEL CAUCA;CALI;CRA 23 NO 7A 16
12600;VALLE DEL CAUCA;CALI;DG 70 N 25F 15
12601;VALLE DEL CAUCA;CALI;CR 27C NRO 72 F2 36
12602;VALLE DEL CAUCA;CALI;CALL 13 75 44
12603;VALLE DEL CAUCA;CALI;CR 17C N 33EBIS25
12604;VALLE DEL CAUCA;CALI;CRA 36A NRO 10 17
12605;VALLE DEL CAUCA;CALI;DIAGONAL 26H 73 04
12606;VALLE DEL CAUCA;CALI;BUITRERA KM 4
12607;VALLE DEL CAUCA;CALI;CR 1C1 72 104
12608;VALLE DEL CAUCA;CALI;CL 52 24A 11
12609;VALLE DEL CAUCA;CALI;CARRERA 70 13 B 18
12610;VALLE DEL CAUCA;CALI;CLL 33E N 25BIS 40
12611;VALLE DEL CAUCA;CALI;CLL 23 NRO 33A 26
12612;VALLE DEL CAUCA;CALI;CL 68N  4N 05
12613;VALLE DEL CAUCA;CALI;CRA 2 51 21
12614;VALLE DEL CAUCA;CALI; CRA 1D NO 70  13
12615;VALLE DEL CAUCA;CALI;AV 4 OESTE NO 7 32
12616;VALLE DEL CAUCA;CALI;CR1D 59 04
12617;VALLE DEL CAUCA;CALI;CRA 26 G4 121 105
12618;VALLE DEL CAUCA;CALI;CALLE 52 NO 24 14
12619;VALLE DEL CAUCA;CALI;CRA 32 34 73
12620;VALLE DEL CAUCA;CALI;CL 22A 13A 086
12621;VALLE DEL CAUCA;CALI;CARRERA 45 45 67
12622;VALLE DEL CAUCA;CALI;CL 71 NO 1A3A 15  BL 254 AP 101
12623;VALLE DEL CAUCA;CALI;CL 71B 1A 4 03
12624;VALLE DEL CAUCA;CALI;CALLE 9 60 61
12625;VALLE DEL CAUCA;CALI;CARRERA 1A NO 37 36 LOCAL 7
12626;VALLE DEL CAUCA;CALI;CALLE 32 31A 27
12627;VALLE DEL CAUCA;CALI;CALLE 123 28 A BIS 61
12628;VALLE DEL CAUCA;CALI;CARRERA 1 NO 36 26
12629;VALLE DEL CAUCA;CALI;AVENIDA 7 OESTE 9A 112
12630;VALLE DEL CAUCA;CALI;CR 48B 56E 23
12631;VALLE DEL CAUCA;CALI;CRA 39 N 10 28
12632;VALLE DEL CAUCA;CALI;AV 3FN 52N 46
12633;VALLE DEL CAUCA;CALI;CARRERA 39 N 26 15
12634;VALLE DEL CAUCA;CALI;AV 6N 45N 150
12635;VALLE DEL CAUCA;CALI;CARRERA 79  1C  04
12636;VALLE DEL CAUCA;CALI;CARRERA 26 E NO 122 86
12637;VALLE DEL CAUCA;CALI;KM 7 CR 143
12638;VALLE DEL CAUCA;CALI;CLL 41 51 67
12639;VALLE DEL CAUCA;CALI;CARRERA  40 A NO 56 04
12640;VALLE DEL CAUCA;CALI;CARRERA 5N 46 C  07
12641;VALLE DEL CAUCA;CALI;CORREGIMIENTO LA PAZ CASA 12
12642;VALLE DEL CAUCA;CALI;CARRERA 39 N 4 A  12
12643;VALLE DEL CAUCA;CALI;CALLE  6 N 38  05
12644;VALLE DEL CAUCA;CALI;AVENIDA 5 OESTE 4 152
12645;VALLE DEL CAUCA;CALI;CALLE 6 4C 04
12646;VALLE DEL CAUCA;CALI;DG 7N 3 N  50
12647;VALLE DEL CAUCA;CALI;CLL 46A NO 39 03
12648;VALLE DEL CAUCA;CALI;CLL 4 OESTE AV4A 07
12649;VALLE DEL CAUCA;CALI;CLL 16 44 35
12650;VALLE DEL CAUCA;CALI;CLL 12 OESTE  31 77 
12651;VALLE DEL CAUCA;CALI;CRA 28 D NO 72 J 46
12652;VALLE DEL CAUCA;CALI;CALLE 9 W NO 41 A  28
12653;VALLE DEL CAUCA;CALI;CRA 1 D 1 NO 74 16
12654;VALLE DEL CAUCA;CALI;CRA 27 NO 73 31
12655;VALLE DEL CAUCA;CALI;AV 5 OESTE NO 24 38
12656;VALLE DEL CAUCA;CALI;CRA 25 NO 18 A 49
12657;VALLE DEL CAUCA;CALI;CALLE 15 NO 32 A 35
12658;VALLE DEL CAUCA;CALI;CALLE 14 NO 43 89
12659;VALLE DEL CAUCA;CALI;CLL 16 83 04 FRENTE AL PARQUE
12660;VALLE DEL CAUCA;CALI;CLL 71  1A1 12
12661;VALLE DEL CAUCA;CALI;CL 42 48A 70
12662;VALLE DEL CAUCA;CALI;CARRERA 1 A 5 70 C 10
12663;VALLE DEL CAUCA;CALI;CALLE 101C 22 B 110
12664;VALLE DEL CAUCA;CALI;CALLE 79 NO 27D 19
12665;VALLE DEL CAUCA;CALI;CALLE 11 NO 3 15
12666;VALLE DEL CAUCA;CALI;CLL 72A N 7DBIS 04
12667;VALLE DEL CAUCA;CALI;CRA 1 G NO 72 02
12668;VALLE DEL CAUCA;CALI;CRA 7C N 70 93
12669;VALLE DEL CAUCA;CALI;CRA 32B NO 41 05 
12670;VALLE DEL CAUCA;CALI;CL 79A NO 20 106
12671;VALLE DEL CAUCA;CALI;AV MONTEBELLO KM2
12672;VALLE DEL CAUCA;CALI;CLL 5 NO 69 14
